resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21873,887,817,5,19.0,5,8.0,8,8,4.0,52,+16.543,5595999.0,37.0,11.0,1:35.927,221.080,1
21874,887,814,10,14.0,21,9.0,9,9,2.0,52,+17.943,5597399.0,52.0,7.0,1:35.330,222.465,1
21875,887,807,15,11.0,14,10.0,10,10,1.0,52,+19.709,5599165.0,48.0,13.0,1:36.013,220.882,1
21876,887,813,3,16.0,15,11.0,11,11,0.0,52,+21.135,5600591.0,52.0,10.0,1:35.907,221.126,1
21877,887,822,3,17.0,16,12.0,12,12,0.0,52,+25.094,5604550.0,52.0,15.0,1:36.312,220.196,1
21878,887,18,1,5.0,10,13.0,13,13,0.0,52,+25.969,5605425.0,39.0,16.0,1:36.356,220.096,1
21879,887,821,15,12.0,17,14.0,14,14,0.0,52,+26.285,5605741.0,32.0,17.0,1:36.439,219.906,1
21880,887,819,207,20.0,18,15.0,15,15,0.0,52,+31.613,5611069.0,52.0,18.0,1:37.091,218.430,1
21881,887,824,206,22.0,19,16.0,16,16,0.0,52,+36.097,5615553.0,51.0,19.0,1:37.978,216.452,1
21882,887,820,206,23.0,20,17.0,17,17,0.0,52,+1:07.660,5647116.0,50.0,22.0,1:39.156,213.881,1
21883,887,823,207,21.0,22,18.0,18,18,0.0,52,+1:07.759,5647215.0,50.0,21.0,1:38.722,214.821,1
21888,888,20,9,1.0,2,1.0,1,1,25.0,60,1:41:14.711,6074711.0,59.0,5.0,1:34.164,196.814,1
21889,888,8,208,7.0,4,2.0,2,2,18.0,60,+1.008,6075719.0,57.0,2.0,1:33.767,197.647,1
21890,888,154,208,8.0,5,3.0,3,3,15.0,60,+5.830,6080541.0,57.0,10.0,1:34.576,195.956,1
21891,888,4,6,3.0,8,4.0,4,4,12.0,60,+7.721,6082432.0,51.0,1.0,1:33.468,198.279,1
21892,888,1,131,10.0,1,5.0,5,5,10.0,60,+26.927,6101638.0,57.0,4.0,1:34.156,196.830,1
21893,888,18,1,5.0,9,6.0,6,6,8.0,60,+27.996,6102707.0,49.0,7.0,1:34.201,196.736,1
21894,888,17,9,2.0,3,7.0,7,7,6.0,60,+37.562,6112273.0,55.0,11.0,1:34.782,195.530,1
21895,888,815,1,6.0,13,8.0,8,8,4.0,60,+38.306,6113017.0,50.0,15.0,1:36.134,192.780,1
21896,888,3,131,9.0,11,9.0,9,9,2.0,60,+46.821,6121532.0,55.0,6.0,1:34.181,196.778,1
21897,888,807,15,11.0,10,10.0,10,10,1.0,60,+49.892,6124603.0,58.0,8.0,1:34.244,196.647,1
21898,888,814,10,14.0,12,11.0,11,11,0.0,60,+53.771,6128482.0,43.0,16.0,1:36.566,191.918,1
21899,888,817,5,19.0,6,12.0,12,12,0.0,60,+56.975,6131686.0,58.0,14.0,1:35.982,193.086,1
21900,888,16,10,15.0,15,13.0,13,13,0.0,60,+57.738,6132449.0,60.0,13.0,1:35.816,193.420,1
21901,888,821,15,12.0,14,14.0,14,14,0.0,60,+1:00.160,6134871.0,56.0,12.0,1:35.792,193.469,1
21902,888,813,3,16.0,18,15.0,15,15,0.0,60,+1:01.929,6136640.0,56.0,9.0,1:34.293,196.544,1
21910,890,1,131,10.0,1,1.0,1,1,25.0,70,1:42:29.445,6149445.0,69.0,3.0,1:24.647,186.322,1
21911,890,8,208,7.0,6,2.0,2,2,18.0,70,+10.938,6160383.0,61.0,6.0,1:25.260,184.982,1
21912,890,20,9,1.0,2,3.0,3,3,15.0,70,+12.459,6161904.0,57.0,2.0,1:24.553,186.529,1
21913,890,17,9,2.0,10,4.0,4,4,12.0,70,+18.044,6167489.0,61.0,1.0,1:24.069,187.603,1
21914,890,4,6,3.0,5,5.0,5,5,10.0,70,+31.411,6180856.0,56.0,8.0,1:25.394,184.692,1
21915,890,154,208,8.0,3,6.0,6,6,8.0,70,+52.295,6201740.0,54.0,7.0,1:25.328,184.834,1
21916,890,18,1,5.0,13,7.0,7,7,6.0,70,+53.819,6203264.0,56.0,11.0,1:26.195,182.975,1
21917,890,13,6,4.0,7,8.0,8,8,4.0,70,+56.447,6205892.0,59.0,5.0,1:25.176,185.164,1
21932,891,20,9,1.0,2,1.0,1,1,25.0,44,1:23:42.196,5022196.0,40.0,1.0,1:50.756,227.657,1
21933,891,4,6,3.0,9,2.0,2,2,18.0,44,+16.869,5039065.0,36.0,4.0,1:51.383,226.375,1
21934,891,1,131,10.0,1,3.0,3,3,15.0,44,+27.734,5049930.0,39.0,7.0,1:51.596,225.943,1
21935,891,3,131,9.0,4,4.0,4,4,12.0,44,+29.872,5052068.0,39.0,6.0,1:51.582,225.971,1
21936,891,17,9,2.0,3,5.0,5,5,10.0,44,+33.845,5056041.0,31.0,5.0,1:51.397,226.347,1
21937,891,18,1,5.0,6,6.0,6,6,8.0,44,+40.794,5062990.0,36.0,2.0,1:50.823,227.519,1
21938,891,13,6,4.0,10,7.0,7,7,6.0,44,+53.922,5076118.0,40.0,9.0,1:52.182,224.763,1
21939,891,154,208,8.0,7,8.0,8,8,4.0,44,+55.846,5078042.0,34.0,11.0,1:52.497,224.133,1
21940,891,16,10,15.0,12,9.0,9,9,2.0,44,+1:09.547,5091743.0,35.0,10.0,1:52.226,224.675,1
21941,891,817,5,19.0,19,10.0,10,10,1.0,44,+1:13.470,5095666.0,38.0,3.0,1:50.967,227.224,1
21942,891,815,1,6.0,13,11.0,11,11,0.0,44,+1:21.936,5104132.0,34.0,16.0,1:53.472,222.208,1
21943,891,818,5,18.0,18,12.0,12,12,0.0,44,+1:26.740,5108936.0,29.0,14.0,1:53.065,223.008,1
21944,891,807,15,11.0,11,13.0,13,13,0.0,44,+1:28.258,5110454.0,41.0,15.0,1:53.110,222.919,1
21945,891,821,15,12.0,21,14.0,14,14,0.0,44,+1:40.436,5122632.0,30.0,8.0,1:51.849,225.432,1
21946,891,822,3,17.0,20,15.0,15,15,0.0,44,+1:47.456,5129652.0,31.0,13.0,1:52.688,223.754,1
21954,892,20,9,1.0,1,1.0,1,1,25.0,53,1:18:33.352,4713352.0,52.0,12.0,1:27.190,239.187,1
21955,892,4,6,3.0,5,2.0,2,2,18.0,53,+5.467,4718819.0,52.0,5.0,1:26.797,240.270,1
21956,892,17,9,2.0,2,3.0,3,3,15.0,53,+6.350,4719702.0,53.0,3.0,1:26.690,240.567,1
21957,892,13,6,4.0,4,4.0,4,4,12.0,53,+9.361,4722713.0,48.0,10.0,1:27.095,239.448,1
21958,892,807,15,11.0,3,5.0,5,5,10.0,53,+10.355,4723707.0,48.0,4.0,1:26.716,240.495,1
21959,892,3,131,9.0,6,6.0,6,6,8.0,53,+10.999,4724351.0,50.0,2.0,1:26.500,241.095,1
21960,892,817,5,19.0,7,7.0,7,7,6.0,53,+32.329,4745681.0,52.0,13.0,1:27.294,238.903,1
21961,892,154,208,8.0,13,8.0,8,8,4.0,53,+33.130,4746482.0,52.0,8.0,1:27.043,239.591,1
21962,892,1,131,10.0,12,9.0,9,9,2.0,53,+33.527,4746879.0,51.0,1.0,1:25.849,242.924,1
21963,892,18,1,5.0,9,10.0,10,10,1.0,53,+38.327,4751679.0,46.0,16.0,1:27.830,237.445,1
21964,892,8,208,7.0,11,11.0,11,11,0.0,53,+38.695,4752047.0,45.0,6.0,1:26.948,239.853,1
21965,892,815,1,6.0,8,12.0,12,12,0.0,53,+39.765,4753117.0,44.0,15.0,1:27.607,238.049,1
21966,892,821,15,12.0,16,13.0,13,13,0.0,53,+40.880,4754232.0,53.0,9.0,1:27.092,239.457,1
21967,892,813,3,16.0,14,14.0,14,14,0.0,53,+49.085,4762437.0,51.0,7.0,1:26.981,239.762,1
21968,892,822,3,17.0,18,15.0,15,15,0.0,53,+56.827,4770179.0,53.0,11.0,1:27.166,239.253,1
21976,893,20,9,1.0,1,1.0,1,1,25.0,61,1:59:13.132,7153132.0,46.0,1.0,1:48.574,167.940,1
21977,893,4,6,3.0,7,2.0,2,2,18.0,61,+32.627,7185759.0,44.0,11.0,1:51.082,164.149,1
21978,893,8,208,7.0,13,3.0,3,3,15.0,61,+43.920,7197052.0,55.0,13.0,1:51.140,164.063,1
21979,893,3,131,9.0,2,4.0,4,4,12.0,61,+51.155,7204287.0,51.0,6.0,1:50.353,165.233,1
21980,893,1,131,10.0,5,5.0,5,5,10.0,61,+53.159,7206291.0,59.0,4.0,1:49.916,165.890,1
21981,893,13,6,4.0,6,6.0,6,6,8.0,61,+1:03.877,7217009.0,45.0,7.0,1:50.509,165.000,1
21982,893,18,1,5.0,8,7.0,7,7,6.0,61,+1:23.354,7236486.0,46.0,15.0,1:51.740,163.182,1
21983,893,815,1,6.0,14,8.0,8,8,4.0,61,+1:23.820,7236952.0,46.0,16.0,1:51.926,162.911,1
21984,893,807,15,11.0,11,9.0,9,9,2.0,61,+1:24.261,7237393.0,47.0,18.0,1:52.186,162.533,1
21985,893,16,10,15.0,15,10.0,10,10,1.0,61,+1:24.668,7237800.0,43.0,2.0,1:49.656,166.283,1
21986,893,813,3,16.0,18,11.0,11,11,0.0,61,+1:28.479,7241611.0,46.0,8.0,1:50.708,164.703,1
21987,893,821,15,12.0,10,12.0,12,12,0.0,61,+1:37.894,7251026.0,37.0,17.0,1:52.007,162.793,1
21988,893,822,3,17.0,16,13.0,13,13,0.0,61,+1:45.161,7258293.0,53.0,14.0,1:51.706,163.232,1
21989,893,818,5,18.0,12,14.0,14,14,0.0,61,+1:53.512,7266644.0,45.0,5.0,1:50.328,165.270,1
21998,894,20,9,1.0,1,1.0,1,1,25.0,55,1:43:13.701,6193701.0,53.0,1.0,1:41.380,199.388,1
21999,894,8,208,7.0,9,2.0,2,2,18.0,55,+4.224,6197925.0,51.0,3.0,1:41.975,198.225,1
22000,894,154,208,8.0,3,3.0,3,3,15.0,55,+4.927,6198628.0,46.0,2.0,1:41.936,198.300,1
22001,894,807,15,11.0,7,4.0,4,4,12.0,55,+24.114,6217815.0,53.0,6.0,1:42.608,197.002,1
22002,894,1,131,10.0,2,5.0,5,5,10.0,55,+25.255,6218956.0,53.0,5.0,1:42.539,197.134,1
22003,894,4,6,3.0,5,6.0,6,6,8.0,55,+26.189,6219890.0,54.0,7.0,1:42.709,196.808,1
22004,894,3,131,9.0,4,7.0,7,7,6.0,55,+26.698,6220399.0,54.0,4.0,1:42.471,197.265,1
22005,894,18,1,5.0,11,8.0,8,8,4.0,55,+32.262,6225963.0,45.0,12.0,1:43.073,196.113,1
22006,894,13,6,4.0,6,9.0,9,9,2.0,55,+34.390,6228091.0,47.0,10.0,1:42.954,196.340,1
22007,894,815,1,6.0,10,10.0,10,10,1.0,55,+35.155,6228856.0,47.0,11.0,1:42.973,196.303,1
22008,894,821,15,12.0,8,11.0,11,11,0.0,55,+35.990,6229691.0,55.0,8.0,1:42.744,196.741,1
22009,894,822,3,17.0,17,12.0,12,12,0.0,55,+47.049,6240750.0,44.0,14.0,1:43.869,194.610,1
22010,894,813,3,16.0,18,13.0,13,13,0.0,55,+50.013,6243714.0,43.0,17.0,1:44.136,194.111,1
22011,894,819,207,20.0,19,14.0,14,14,0.0,55,+1:03.578,6257279.0,54.0,19.0,1:44.477,193.477,1
22012,894,823,207,21.0,20,15.0,15,15,0.0,55,+1:04.501,6258202.0,55.0,18.0,1:44.375,193.667,1
22013,894,824,206,22.0,22,16.0,16,16,0.0,55,+1:07.970,6261671.0,54.0,20.0,1:44.991,192.530,1
22014,894,820,206,23.0,21,17.0,17,17,0.0,55,+1:12.898,6266599.0,48.0,21.0,1:45.408,191.769,1
22020,895,20,9,1.0,2,1.0,1,1,25.0,53,1:26:49.301,5209301.0,39.0,4.0,1:35.317,219.322,1
22021,895,17,9,2.0,1,2.0,2,2,18.0,53,+7.129,5216430.0,44.0,1.0,1:34.587,221.015,1
22022,895,154,208,8.0,4,3.0,3,3,15.0,53,+9.910,5219211.0,48.0,10.0,1:35.991,217.782,1
22023,895,4,6,3.0,8,4.0,4,4,12.0,53,+45.605,5254906.0,39.0,8.0,1:35.877,218.041,1
22024,895,8,208,7.0,9,5.0,5,5,10.0,53,+47.325,5256626.0,35.0,5.0,1:35.516,218.865,1
22025,895,807,15,11.0,7,6.0,6,6,8.0,53,+51.615,5260916.0,33.0,11.0,1:36.482,216.674,1
22026,895,821,15,12.0,14,7.0,7,7,6.0,53,+1:11.630,5280931.0,50.0,12.0,1:36.499,216.636,1
22027,895,3,131,9.0,6,8.0,8,8,4.0,53,+1:12.023,5281324.0,46.0,2.0,1:34.650,220.868,1
22028,895,18,1,5.0,10,9.0,9,9,2.0,53,+1:20.821,5290122.0,53.0,6.0,1:35.549,218.790,1
22029,895,13,6,4.0,5,10.0,10,10,1.0,53,+1:29.263,5298564.0,30.0,13.0,1:37.001,215.515,1
22030,895,814,10,14.0,12,11.0,11,11,0.0,53,+1:38.572,5307873.0,41.0,15.0,1:37.407,214.617,1
22042,896,20,9,1.0,1,1.0,1,1,25.0,60,1:31:12.187,5472187.0,54.0,2.0,1:28.116,209.383,1
22043,896,3,131,9.0,2,2.0,2,2,18.0,60,+29.823,5502010.0,49.0,9.0,1:28.816,207.732,1
22044,896,154,208,8.0,17,3.0,3,3,15.0,60,+39.892,5512079.0,57.0,7.0,1:28.796,207.779,1
22045,896,13,6,4.0,5,4.0,4,4,12.0,60,+41.692,5513879.0,54.0,11.0,1:28.886,207.569,1
22046,896,815,1,6.0,9,5.0,5,5,10.0,60,+43.829,5516016.0,59.0,4.0,1:28.503,208.467,1
22047,896,1,131,10.0,3,6.0,6,6,8.0,60,+52.475,5524662.0,53.0,15.0,1:29.052,207.182,1
22048,896,8,208,7.0,6,7.0,7,7,6.0,60,+1:07.988,5540175.0,60.0,1.0,1:27.679,210.426,1
22049,896,814,10,14.0,12,8.0,8,8,4.0,60,+1:12.868,5545055.0,58.0,17.0,1:29.300,206.606,1
22050,896,16,10,15.0,13,9.0,9,9,2.0,60,+1:14.734,5546921.0,60.0,3.0,1:28.419,208.665,1
22051,896,817,5,19.0,11,10.0,10,10,1.0,60,+1:16.237,5548424.0,60.0,10.0,1:28.831,207.697,1
22052,896,4,6,3.0,8,11.0,11,11,0.0,60,+1:18.297,5550484.0,58.0,6.0,1:28.709,207.983,1
22053,896,813,3,16.0,18,12.0,12,12,0.0,60,+1:18.951,5551138.0,56.0,14.0,1:29.012,207.275,1
22064,897,20,9,1.0,2,1.0,1,1,25.0,55,1:38:06.106,5886106.0,51.0,2.0,1:43.893,192.451,1
22065,897,17,9,2.0,1,2.0,2,2,18.0,55,+30.829,5916935.0,49.0,5.0,1:44.364,191.583,1
22066,897,3,131,9.0,3,3.0,3,3,15.0,55,+33.650,5919756.0,51.0,6.0,1:44.458,191.410,1
22067,897,154,208,8.0,6,4.0,4,4,12.0,55,+34.802,5920908.0,54.0,3.0,1:44.301,191.699,1
22068,897,4,6,3.0,10,5.0,5,5,10.0,55,+1:07.181,5953287.0,55.0,1.0,1:43.434,193.305,1
22069,897,814,10,14.0,11,6.0,6,6,8.0,55,+1:18.174,5964280.0,55.0,14.0,1:45.786,189.007,1
22070,897,1,131,10.0,4,7.0,7,7,6.0,55,+1:19.267,5965373.0,47.0,10.0,1:45.463,189.586,1
22071,897,13,6,4.0,7,8.0,8,8,4.0,55,+1:22.886,5968992.0,52.0,9.0,1:45.447,189.615,1
22072,897,815,1,6.0,8,9.0,9,9,2.0,55,+1:31.198,5977304.0,51.0,8.0,1:45.435,189.637,1
22073,897,16,10,15.0,17,10.0,10,10,1.0,55,+1:33.257,5979363.0,48.0,13.0,1:45.609,189.324,1
22074,897,813,3,16.0,14,11.0,11,11,0.0,55,+1:35.989,5982095.0,55.0,11.0,1:45.530,189.466,1
22075,897,18,1,5.0,12,12.0,12,12,0.0,55,+1:43.767,5989873.0,43.0,17.0,1:46.336,188.030,1
22076,897,821,15,12.0,16,13.0,13,13,0.0,55,+1:44.295,5990401.0,43.0,15.0,1:45.974,188.672,1
22086,898,20,9,1.0,1,1.0,1,1,25.0,56,1:39:17.148,5957148.0,54.0,1.0,1:39.856,198.754,1
22087,898,154,208,8.0,3,2.0,2,2,18.0,56,+6.284,5963432.0,52.0,2.0,1:40.445,197.588,1
22088,898,17,9,2.0,2,3.0,3,3,15.0,56,+8.396,5965544.0,52.0,4.0,1:40.591,197.301,1
22089,898,1,131,10.0,5,4.0,4,4,12.0,56,+27.358,5984506.0,50.0,5.0,1:40.818,196.857,1
22090,898,4,6,3.0,6,5.0,5,5,10.0,56,+29.592,5986740.0,52.0,10.0,1:41.186,196.141,1
22091,898,807,15,11.0,4,6.0,6,6,8.0,56,+30.400,5987548.0,54.0,6.0,1:40.952,196.596,1
22092,898,815,1,6.0,7,7.0,7,7,6.0,56,+46.692,6003840.0,47.0,15.0,1:41.830,194.901,1
22093,898,822,3,17.0,9,8.0,8,8,4.0,56,+54.509,6011657.0,54.0,3.0,1:40.492,197.496,1
22094,898,3,131,9.0,12,9.0,9,9,2.0,56,+59.141,6016289.0,51.0,8.0,1:41.133,196.244,1
22095,898,18,1,5.0,15,10.0,10,10,1.0,56,+1:17.278,6034426.0,50.0,12.0,1:41.285,195.950,1
22096,898,817,5,19.0,10,11.0,11,11,0.0,56,+1:21.004,6038152.0,45.0,16.0,1:42.119,194.349,1
22097,898,818,5,18.0,14,12.0,12,12,0.0,56,+1:24.574,6041722.0,52.0,13.0,1:41.320,195.882,1
22098,898,13,6,4.0,13,13.0,13,13,0.0,56,+1:26.914,6044062.0,53.0,11.0,1:41.209,196.097,1
22099,898,821,15,12.0,20,14.0,14,14,0.0,56,+1:31.707,6048855.0,51.0,14.0,1:41.401,195.725,1
22100,898,5,208,7.0,8,15.0,15,15,0.0,56,+1:35.063,6052211.0,52.0,7.0,1:41.028,196.448,1
22101,898,814,10,14.0,11,16.0,16,16,0.0,56,+1:36.853,6054001.0,54.0,9.0,1:41.148,196.215,1
22108,899,20,9,1.0,1,1.0,1,1,25.0,71,1:32:36.300,5556300.0,51.0,3.0,1:15.624,205.125,1
22109,899,17,9,2.0,4,2.0,2,2,18.0,71,+10.452,5566752.0,51.0,1.0,1:15.436,205.636,1
22110,899,4,6,3.0,3,3.0,3,3,15.0,71,+18.913,5575213.0,50.0,2.0,1:15.496,205.473,1
22111,899,18,1,5.0,14,4.0,4,4,12.0,71,+37.360,5593660.0,52.0,7.0,1:16.450,202.909,1
22112,899,3,131,9.0,2,5.0,5,5,10.0,71,+39.048,5595348.0,60.0,6.0,1:16.442,202.930,1
22113,899,815,1,6.0,19,6.0,6,6,8.0,71,+44.051,5600351.0,50.0,5.0,1:16.246,203.451,1
22114,899,13,6,4.0,9,7.0,7,7,6.0,71,+49.110,5605410.0,49.0,8.0,1:16.470,202.856,1
22115,899,807,15,11.0,10,8.0,8,8,4.0,71,+1:04.252,5620552.0,49.0,12.0,1:16.802,201.979,1
22116,899,1,131,10.0,5,9.0,9,9,2.0,71,+1:12.903,5629203.0,51.0,10.0,1:16.692,202.268,1
22130,900,3,131,6.0,3,1.0,1,1,25.0,57,1:32:58.710,5578710.0,19.0,1.0,1:32.478,206.436,1
22131,900,825,1,20.0,4,2.0,2,2,18.0,57,+26.777,5605487.0,49.0,6.0,1:33.066,205.131,1
22132,900,18,1,22.0,10,3.0,3,3,15.0,57,+30.027,5608737.0,39.0,5.0,1:32.917,205.460,1
22133,900,4,6,14.0,5,4.0,4,4,12.0,57,+35.284,5613994.0,57.0,7.0,1:33.186,204.867,1
22134,900,822,3,77.0,15,5.0,5,5,10.0,57,+47.639,5626349.0,56.0,3.0,1:32.616,206.128,1
22135,900,807,10,27.0,7,6.0,6,6,8.0,57,+50.718,5629428.0,56.0,2.0,1:32.568,206.235,1
22136,900,8,6,7.0,11,7.0,7,7,6.0,57,+57.675,5636385.0,56.0,8.0,1:33.210,204.814,1
22137,900,818,5,25.0,6,8.0,8,8,4.0,57,+1:00.441,5639151.0,56.0,10.0,1:33.691,203.763,1
22138,900,826,5,26.0,8,9.0,9,9,2.0,57,+1:03.585,5642295.0,35.0,11.0,1:33.864,203.387,1
22139,900,815,10,11.0,16,10.0,10,10,1.0,57,+1:25.916,5664626.0,38.0,4.0,1:32.634,206.088,1
22152,901,1,131,44.0,1,1.0,1,1,25.0,56,1:40:25.974,6025974.0,53.0,1.0,1:43.066,193.611,1
22153,901,3,131,6.0,3,2.0,2,2,18.0,56,+17.313,6043287.0,55.0,2.0,1:43.960,191.946,1
22154,901,20,9,1.0,2,3.0,3,3,15.0,56,+24.534,6050508.0,51.0,4.0,1:44.289,191.341,1
22155,901,4,6,14.0,4,4.0,4,4,12.0,56,+35.992,6061966.0,47.0,3.0,1:44.165,191.569,1
22156,901,807,10,27.0,7,5.0,5,5,10.0,56,+47.199,6073173.0,38.0,10.0,1:45.982,188.284,1
22157,901,18,1,22.0,10,6.0,6,6,8.0,56,+1:23.691,6109665.0,47.0,11.0,1:46.039,188.183,1
22158,901,13,3,19.0,13,7.0,7,7,6.0,56,+1:25.076,6111050.0,44.0,6.0,1:44.897,190.232,1
22159,901,822,3,77.0,18,8.0,8,8,4.0,56,+1:25.537,6111511.0,31.0,9.0,1:45.475,189.189,1
22174,902,1,131,44.0,2,1.0,1,1,25.0,57,1:39:42.743,5982743.0,49.0,2.0,1:37.108,200.634,1
22175,902,3,131,6.0,1,2.0,2,2,18.0,57,+1.085,5983828.0,49.0,1.0,1:37.020,200.816,1
22176,902,815,10,11.0,4,3.0,3,3,15.0,57,+24.067,6006810.0,36.0,7.0,1:39.320,196.165,1
22177,902,817,9,3.0,13,4.0,4,4,12.0,57,+24.489,6007232.0,38.0,4.0,1:39.269,196.266,1
22178,902,807,10,27.0,11,5.0,5,5,10.0,57,+28.654,6011397.0,37.0,3.0,1:38.785,197.228,1
22179,902,20,9,1.0,10,6.0,6,6,8.0,57,+29.879,6012622.0,18.0,6.0,1:39.312,196.181,1
22180,902,13,3,19.0,7,7.0,7,7,6.0,57,+31.265,6014008.0,40.0,5.0,1:39.272,196.260,1
22181,902,822,3,77.0,3,8.0,8,8,4.0,57,+31.876,6014619.0,50.0,13.0,1:39.762,195.296,1
22182,902,4,6,14.0,9,9.0,9,9,2.0,57,+32.595,6015338.0,53.0,12.0,1:39.732,195.355,1
22183,902,8,6,7.0,5,10.0,10,10,1.0,57,+33.462,6016205.0,35.0,8.0,1:39.438,195.933,1
22184,902,826,5,26.0,12,11.0,11,11,0.0,57,+41.342,6024085.0,12.0,15.0,1:40.160,194.520,1
22185,902,154,208,8.0,16,12.0,12,12,0.0,57,+43.143,6025886.0,39.0,9.0,1:39.443,195.923,1
22186,902,820,206,4.0,21,13.0,13,13,0.0,57,+59.909,6042652.0,48.0,21.0,1:41.825,191.340,1
22187,902,813,208,13.0,17,14.0,14,14,0.0,57,+1:02.803,6045546.0,52.0,11.0,1:39.666,195.484,1
22188,902,155,207,10.0,18,15.0,15,15,0.0,57,+1:27.900,6070643.0,17.0,18.0,1:41.246,192.434,1
22196,903,1,131,44.0,1,1.0,1,1,25.0,54,1:33:28.338,5608338.0,42.0,2.0,1:41.196,193.916,1
22197,903,3,131,6.0,4,2.0,2,2,18.0,54,+18.062,5626400.0,39.0,1.0,1:40.402,195.450,1
22198,903,4,6,14.0,5,3.0,3,3,15.0,54,+23.604,5631942.0,48.0,4.0,1:42.081,192.235,1
22199,903,817,9,3.0,2,4.0,4,4,12.0,54,+27.136,5635474.0,39.0,3.0,1:41.473,193.387,1
22200,903,20,9,1.0,3,5.0,5,5,10.0,54,+47.778,5656116.0,37.0,5.0,1:42.169,192.070,1
22201,903,807,10,27.0,8,6.0,6,6,8.0,54,+54.295,5662633.0,33.0,10.0,1:42.624,191.218,1
22202,903,822,3,77.0,7,7.0,7,7,6.0,54,+55.697,5664035.0,52.0,11.0,1:42.660,191.151,1
22203,903,8,6,7.0,11,8.0,8,8,4.0,54,+1:16.335,5684673.0,34.0,8.0,1:42.300,191.824,1
22204,903,815,10,11.0,16,9.0,9,9,2.0,54,+1:22.647,5690985.0,32.0,6.0,1:42.228,191.959,1
22218,904,1,131,44.0,1,1.0,1,1,25.0,66,1:41:05.155,6065155.0,54.0,3.0,1:29.483,187.275,1
22219,904,3,131,6.0,2,2.0,2,2,18.0,66,+0.636,6065791.0,51.0,2.0,1:29.236,187.794,1
22220,904,817,9,3.0,3,3.0,3,3,15.0,66,+49.014,6114169.0,65.0,5.0,1:30.012,186.175,1
22221,904,20,9,1.0,15,4.0,4,4,12.0,66,+1:16.702,6141857.0,55.0,1.0,1:28.918,188.465,1
22222,904,822,3,77.0,4,5.0,5,5,10.0,66,+1:19.293,6144448.0,47.0,8.0,1:30.424,185.326,1
22223,904,4,6,14.0,7,6.0,6,6,8.0,66,+1:27.743,6152898.0,55.0,4.0,1:29.898,186.411,1
22240,905,3,131,6.0,1,1.0,1,1,25.0,78,1:49:27.661,6567661.0,33.0,4.0,1:19.425,151.388,1
22241,905,1,131,44.0,2,2.0,2,2,18.0,78,+9.210,6576871.0,34.0,3.0,1:19.361,151.510,1
22242,905,817,9,3.0,3,3.0,3,3,15.0,78,+9.614,6577275.0,70.0,2.0,1:19.252,151.718,1
22243,905,4,6,14.0,5,4.0,4,4,12.0,78,+32.452,6600113.0,54.0,5.0,1:19.727,150.814,1
22262,906,817,9,3.0,6,1.0,1,1,25.0,70,1:39:12.830,5952830.0,68.0,4.0,1:18.640,199.638,1
22263,906,3,131,6.0,1,2.0,2,2,18.0,70,+4.236,5957066.0,33.0,7.0,1:18.881,199.028,1
22264,906,20,9,1.0,3,3.0,3,3,15.0,70,+5.247,5958077.0,48.0,10.0,1:19.171,198.299,1
22265,906,18,1,22.0,9,4.0,4,4,12.0,70,+11.755,5964585.0,64.0,5.0,1:18.759,199.337,1
22266,906,807,10,27.0,11,5.0,5,5,10.0,70,+12.843,5965673.0,64.0,8.0,1:18.936,198.890,1
22267,906,4,6,14.0,7,6.0,6,6,8.0,70,+14.869,5967699.0,64.0,3.0,1:18.614,199.704,1
22268,906,822,3,77.0,4,7.0,7,7,6.0,70,+23.578,5976408.0,52.0,11.0,1:19.321,197.924,1
22269,906,818,5,25.0,8,8.0,8,8,4.0,70,+28.026,5980856.0,56.0,12.0,1:19.399,197.730,1
22270,906,825,1,20.0,12,9.0,9,9,2.0,70,+29.254,5982084.0,56.0,6.0,1:18.819,199.185,1
22271,906,8,6,7.0,10,10.0,10,10,1.0,70,+53.678,6006508.0,68.0,2.0,1:18.529,199.921,1
22284,907,3,131,6.0,3,1.0,1,1,25.0,71,1:27:54.976,5274976.0,50.0,6.0,1:12.598,214.518,1
22285,907,1,131,44.0,9,2.0,2,2,18.0,71,+1.932,5276908.0,41.0,2.0,1:12.217,215.650,1
22286,907,822,3,77.0,2,3.0,3,3,15.0,71,+8.172,5283148.0,63.0,3.0,1:12.581,214.568,1
22287,907,13,3,19.0,1,4.0,4,4,12.0,71,+17.358,5292334.0,63.0,4.0,1:12.586,214.553,1
22288,907,4,6,14.0,4,5.0,5,5,10.0,71,+18.553,5293529.0,58.0,5.0,1:12.595,214.527,1
22289,907,815,10,11.0,15,6.0,6,6,8.0,71,+28.546,5303522.0,59.0,1.0,1:12.142,215.874,1
22290,907,825,1,20.0,6,7.0,7,7,6.0,71,+32.031,5307007.0,53.0,7.0,1:12.746,214.081,1
22291,907,817,9,3.0,5,8.0,8,8,4.0,71,+43.522,5318498.0,55.0,10.0,1:13.060,213.161,1
22292,907,807,10,27.0,10,9.0,9,9,2.0,71,+44.137,5319113.0,60.0,11.0,1:13.156,212.882,1
22293,907,8,6,7.0,8,10.0,10,10,1.0,71,+47.777,5322753.0,55.0,9.0,1:12.884,213.676,1
